Notes,State,Race,Yearly July 1st Estimates,Yearly July 1st Estimates Code,Population
,Nebraska,Asian or Pacific Islander,2002,2002,27912
,Nebraska,Asian or Pacific Islander,2003,2003,29290
,Nebraska,Asian or Pacific Islander,2004,2004,30595
,Nebraska,Asian or Pacific Islander,2005,2005,31749
,Nebraska,Asian or Pacific Islander,2006,2006,32835
,Nebraska,Asian or Pacific Islander,2007,2007,34018
,Nebraska,Asian or Pacific Islander,2008,2008,35366
,Nebraska,Asian or Pacific Islander,2009,2009,36770
,Nebraska,Asian or Pacific Islander,2010,2010,38520
,Nebraska,Asian or Pacific Islander,2011,2011,39913
,Nebraska,Asian or Pacific Islander,2012,2012,42147
,Nebraska,Asian or Pacific Islander,2013,2013,43890
,Nebraska,Asian or Pacific Islander,2014,2014,47305
,Nebraska,Asian or Pacific Islander,2015,2015,50031
,Nebraska,Asian or Pacific Islander,2016,2016,53551
,Nebraska,Asian or Pacific Islander,2017,2017,55885
,Nebraska,Asian or Pacific Islander,2018,2018,58440
Total,Nebraska,Asian or Pacific Islander,,,914138
,Nebraska,Black or African American,1990,1990,57861
,Nebraska,Black or African American,1991,1991,58992
,Nebraska,Black or African American,1992,1992,60350
,Nebraska,Black or African American,1993,1993,61405
,Nebraska,Black or African American,1994,1994,63236
,Nebraska,Black or African American,1995,1995,64813
,Nebraska,Black or African American,1996,1996,66604
,Nebraska,Black or African American,1997,1997,68697
,Nebraska,Black or African American,1998,1998,70394
,Nebraska,Black or African American,1999,1999,72024
,Nebraska,Black or African American,2000,2000,74826
,Nebraska,Black or African American,2001,2001,76777
,Nebraska,Black or African American,2002,2002,78371
,Nebraska,Black or African American,2003,2003,80408
,Nebraska,Black or African American,2004,2004,82391
,Nebraska,Black or African American,2005,2005,84487
,Nebraska,Black or African American,2006,2006,86994
,Nebraska,Black or African American,2007,2007,89065
,Nebraska,Black or African American,2008,2008,91900
,Nebraska,Black or African American,2009,2009,94396
,Nebraska,Black or African American,2010,2010,96738
,Nebraska,Black or African American,2011,2011,98605
,Nebraska,Black or African American,2012,2012,100293
,Nebraska,Black or African American,2013,2013,102336
,Nebraska,Black or African American,2014,2014,104963
,Nebraska,Black or African American,2015,2015,107011
,Nebraska,Black or African American,2016,2016,109589
,Nebraska,Black or African American,2017,2017,111208
,Nebraska,Black or African American,2018,2018,113369
Total,Nebraska,Black or African American,,,2428103
,Nebraska,White,1990,1990,1499293
,Nebraska,White,1991,1991,1511748
,Nebraska,White,1992,1992,1524509
,Nebraska,White,1993,1993,1535417
,Nebraska,White,1994,1994,1545917
,Nebraska,White,1995,1995,1560073
,Nebraska,White,1996,1996,1573082
,Nebraska,White,1997,1997,1582536
,Nebraska,White,1998,1998,1589268
,Nebraska,White,1999,1999,1594738
,Nebraska,White,2000,2000,1596727
,Nebraska,White,2001,2001,1598826
,Nebraska,White,2002,2002,1603540
,Nebraska,White,2003,2003,1609719
,Nebraska,White,2004,2004,1616304
,Nebraska,White,2005,2005,1624229
,Nebraska,White,2006,2006,1630684
,Nebraska,White,2007,2007,1637196
,Nebraska,White,2008,2008,1644461
,Nebraska,White,2009,2009,1656315
,Nebraska,White,2010,2010,1668241
,Nebraska,White,2011,2011,1675255
,Nebraska,White,2012,2012,1683479
,Nebraska,White,2013,2013,1691137
,Nebraska,White,2014,2014,1698224
,Nebraska,White,2015,2015,1704506
,Nebraska,White,2016,2016,1711982
,Nebraska,White,2017,2017,1719194
,Nebraska,White,2018,2018,1725837
Total,Nebraska,White,,,47012437
Total,Nebraska,,,,50960886
,Nevada,American Indian or Alaska Native,1990,1990,21280
,Nevada,American Indian or Alaska Native,1991,1991,22277
,Nevada,American Indian or Alaska Native,1992,1992,23028
,Nevada,American Indian or Alaska Native,1993,1993,23970
,Nevada,American Indian or Alaska Native,1994,1994,24981
,Nevada,American Indian or Alaska Native,1995,1995,25777
,Nevada,American Indian or Alaska Native,1996,1996,26403
,Nevada,American Indian or Alaska Native,1997,1997,27934
,Nevada,American Indian or Alaska Native,1998,1998,29337
,Nevada,American Indian or Alaska Native,1999,1999,30786
,Nevada,American Indian or Alaska Native,2000,2000,32064
,Nevada,American Indian or Alaska Native,2001,2001,33816
,Nevada,American Indian or Alaska Native,2002,2002,35364
,Nevada,American Indian or Alaska Native,2003,2003,37093
,Nevada,American Indian or Alaska Native,2004,2004,39104
,Nevada,American Indian or Alaska Native,2005,2005,41108
,Nevada,American Indian or Alaska Native,2006,2006,43382
,Nevada,American Indian or Alaska Native,2007,2007,45795
,Nevada,American Indian or Alaska Native,2008,2008,47597
,Nevada,American Indian or Alaska Native,2009,2009,48907
,Nevada,American Indian or Alaska Native,2010,2010,49884
,Nevada,American Indian or Alaska Native,2011,2011,50425
,Nevada,American Indian or Alaska Native,2012,2012,51310
,Nevada,American Indian or Alaska Native,2013,2013,52135
,Nevada,American Indian or Alaska Native,2014,2014,53556
,Nevada,American Indian or Alaska Native,2015,2015,54898
,Nevada,American Indian or Alaska Native,2016,2016,56424
,Nevada,American Indian or Alaska Native,2017,2017,57899
,Nevada,American Indian or Alaska Native,2018,2018,59479
Total,Nevada,American Indian or Alaska Native,,,1146013
,Nevada,Asian or Pacific Islander,1990,1990,40451
,Nevada,Asian or Pacific Islander,1991,1991,45211
,Nevada,Asian or Pacific Islander,1992,1992,49212
,Nevada,Asian or Pacific Islander,1993,1993,54634
,Nevada,Asian or Pacific Islander,1994,1994,60990
,Nevada,Asian or Pacific Islander,1995,1995,67791
,Nevada,Asian or Pacific Islander,1996,1996,75055
,Nevada,Asian or Pacific Islander,1997,1997,83508
,Nevada,Asian or Pacific Islander,1998,1998,92195
,Nevada,Asian or Pacific Islander,1999,1999,102327
,Nevada,Asian or Pacific Islander,2000,2000,113857
,Nevada,Asian or Pacific Islander,2001,2001,125577
,Nevada,Asian or Pacific Islander,2002,2002,138099
,Nevada,Asian or Pacific Islander,2003,2003,150442
,Nevada,Asian or Pacific Islander,2004,2004,165090
,Nevada,Asian or Pacific Islander,2005,2005,180907
,Nevada,Asian or Pacific Islander,2006,2006,197762
,Nevada,Asian or Pacific Islander,2007,2007,213624
,Nevada,Asian or Pacific Islander,2008,2008,226589
,Nevada,Asian or Pacific Islander,2009,2009,235624
,Nevada,Asian or Pacific Islander,2010,2010,243740
,Nevada,Asian or Pacific Islander,2011,2011,248622
,Nevada,Asian or Pacific Islander,2012,2012,255352
,Nevada,Asian or Pacific Islander,2013,2013,264370
,Nevada,Asian or Pacific Islander,2014,2014,273319
,Nevada,Asian or Pacific Islander,2015,2015,283229
,Nevada,Asian or Pacific Islander,2016,2016,293257
,Nevada,Asian or Pacific Islander,2017,2017,304177
,Nevada,Asian or Pacific Islander,2018,2018,315944
Total,Nevada,Asian or Pacific Islander,,,4900955
,Nevada,Black or African American,1990,1990,81467
,Nevada,Black or African American,1991,1991,87998
,Nevada,Black or African American,1992,1992,93558
,Nevada,Black or African American,1993,1993,98320
,Nevada,Black or African American,1994,1994,106532
,Nevada,Black or African American,1995,1995,113443
,Nevada,Black or African American,1996,1996,119873
,Nevada,Black or African American,1997,1997,128057
,Nevada,Black or African American,1998,1998,136640
,Nevada,Black or African American,1999,1999,143853
,Nevada,Black or African American,2000,2000,151556
,Nevada,Black or African American,2001,2001,161746
,Nevada,Black or African American,2002,2002,171629
,Nevada,Black or African American,2003,2003,181213
,Nevada,Black or African American,2004,2004,194114
,Nevada,Black or African American,2005,2005,207275
,Nevada,Black or African American,2006,2006,221504
,Nevada,Black or African American,2007,2007,233966
,Nevada,Black or African American,2008,2008,244200
,Nevada,Black or African American,2009,2009,251426
,Nevada,Black or African American,2010,2010,256657
,Nevada,Black or African American,2011,2011,260872
,Nevada,Black or African American,2012,2012,270595
,Nevada,Black or African American,2013,2013,277043
,Nevada,Black or African American,2014,2014,286739
,Nevada,Black or African American,2015,2015,299176
,Nevada,Black or African American,2016,2016,313185
,Nevada,Black or African American,2017,2017,327516
,Nevada,Black or African American,2018,2018,341394
Total,Nevada,Black or African American,,,5761547
,Nevada,White,1990,1990,1077497
,Nevada,White,1991,1991,1140685
,Nevada,White,1992,1992,1185569
,Nevada,White,1993,1993,1234291
,Nevada,White,1994,1994,1306795
,Nevada,White,1995,1995,1374567
,Nevada,White,1996,1996,1444989
,Nevada,White,1997,1997,1524605
,Nevada,White,1998,1998,1595019
,Nevada,White,1999,1999,1657752
,Nevada,White,2000,2000,1721264
,Nevada,White,2001,2001,1777260
,Nevada,White,2002,2002,1828699
,Nevada,White,2003,2003,1880102
,Nevada,White,2004,2004,1947914
,Nevada,White,2005,2005,2002853
,Nevada,White,2006,2006,2060010
,Nevada,White,2007,2007,2107687
,Nevada,White,2008,2008,2135244
,Nevada,White,2009,2009,2148708
,Nevada,White,2010,2010,2152183
,Nevada,White,2011,2011,2152880
,Nevada,White,2012,2012,2167309
,Nevada,White,2013,2013,2183424
,Nevada,White,2014,2014,2205398
,Nevada,White,2015,2015,2231363
,Nevada,White,2016,2016,2256906
,Nevada,White,2017,2017,2282813
,Nevada,White,2018,2018,2317575
Total,Nevada,White,,,53101361
Total,Nevada,,,,64909876
,New Hampshire,American Indian or Alaska Native,1990,1990,2082
,New Hampshire,American Indian or Alaska Native,1991,1991,2075
,New Hampshire,American Indian or Alaska Native,1992,1992,2140
,New Hampshire,American Indian or Alaska Native,1993,1993,2144
,New Hampshire,American Indian or Alaska Native,1994,1994,2230
,New Hampshire,American Indian or Alaska Native,1995,1995,2396
,New Hampshire,American Indian or Alaska Native,1996,1996,2597
,New Hampshire,American Indian or Alaska Native,1997,1997,2719
,New Hampshire,American Indian or Alaska Native,1998,1998,3030
,New Hampshire,American Indian or Alaska Native,1999,1999,3324
,New Hampshire,American Indian or Alaska Native,2000,2000,3684
,New Hampshire,American Indian or Alaska Native,2001,2001,3845
,New Hampshire,American Indian or Alaska Native,2002,2002,3957
,New Hampshire,American Indian or Alaska Native,2003,2003,4065
,New Hampshire,American Indian or Alaska Native,2004,2004,4169
,New Hampshire,American Indian or Alaska Native,2005,2005,4243
,New Hampshire,American Indian or Alaska Native,2006,2006,4409
,New Hampshire,American Indian or Alaska Native,2007,2007,4472
,New Hampshire,American Indian or Alaska Native,2008,2008,4615
,New Hampshire,American Indian or Alaska Native,2009,2009,4600
,New Hampshire,American Indian or Alaska Native,2010,2010,4535
,New Hampshire,American Indian or Alaska Native,2011,2011,4638
,New Hampshire,American Indian or Alaska Native,2012,2012,4718
,New Hampshire,American Indian or Alaska Native,2013,2013,4791
,New Hampshire,American Indian or Alaska Native,2014,2014,4845
,New Hampshire,American Indian or Alaska Native,2015,2015,4894
,New Hampshire,American Indian or Alaska Native,2016,2016,5008
,New Hampshire,American Indian or Alaska Native,2017,2017,5113
,New Hampshire,American Indian or Alaska Native,2018,2018,5254
Total,New Hampshire,American Indian or Alaska Native,,,110592
,New Hampshire,Asian or Pacific Islander,1990,1990,9437
,New Hampshire,Asian or Pacific Islander,1991,1991,9661
,New Hampshire,Asian or Pacific Islander,1992,1992,10184
,New Hampshire,Asian or Pacific Islander,1993,1993,10905
,New Hampshire,Asian or Pacific Islander,1994,1994,11017
,New Hampshire,Asian or Pacific Islander,1995,1995,12032
,New Hampshire,Asian or Pacific Islander,1996,1996,13171
,New Hampshire,Asian or Pacific Islander,1997,1997,13883
,New Hampshire,Asian or Pacific Islander,1998,1998,14836
,New Hampshire,Asian or Pacific Islander,1999,1999,16125
,New Hampshire,Asian or Pacific Islander,2000,2000,17950
,New Hampshire,Asian or Pacific Islander,2001,2001,20061
,New Hampshire,Asian or Pacific Islander,2002,2002,21871
,New Hampshire,Asian or Pacific Islander,2003,2003,23430
,New Hampshire,Asian or Pacific Islander,2004,2004,24834
,New Hampshire,Asian or Pacific Islander,2005,2005,26441
,New Hampshire,Asian or Pacific Islander,2006,2006,27629
,New Hampshire,Asian or Pacific Islander,2007,2007,28806
,New Hampshire,Asian or Pacific Islander,2008,2008,29992
,New Hampshire,Asian or Pacific Islander,2009,2009,30988
,New Hampshire,Asian or Pacific Islander,2010,2010,31608
,New Hampshire,Asian or Pacific Islander,2011,2011,33544
,New Hampshire,Asian or Pacific Islander,2012,2012,35394
,New Hampshire,Asian or Pacific Islander,2013,2013,36961
,New Hampshire,Asian or Pacific Islander,2014,2014,38609
,New Hampshire,Asian or Pacific Islander,2015,2015,40332
,New Hampshire,Asian or Pacific Islander,2016,2016,41888
,New Hampshire,Asian or Pacific Islander,2017,2017,42804
,New Hampshire,Asian or Pacific Islander,2018,2018,43637
Total,New Hampshire,Asian or Pacific Islander,,,718030
,New Hampshire,Black or African American,1990,1990,7350
,New Hampshire,Black or African American,1991,1991,6745
,New Hampshire,Black or African American,1992,1992,6985
,New Hampshire,Black or African American,1993,1993,7261
,New Hampshire,Black or African American,1994,1994,7865
,New Hampshire,Black or African American,1995,1995,8155
,New Hampshire,Black or African American,1996,1996,8825
,New Hampshire,Black or African American,1997,1997,9246
,New Hampshire,Black or African American,1998,1998,9635
,New Hampshire,Black or African American,1999,1999,10565
,New Hampshire,Black or African American,2000,2000,11612
,New Hampshire,Black or African American,2001,2001,12863
,New Hampshire,Black or African American,2002,2002,13776
,New Hampshire,Black or African American,2003,2003,14715
,New Hampshire,Black or African American,2004,2004,15590
,New Hampshire,Black or African American,2005,2005,16470
,New Hampshire,Black or African American,2006,2006,17556
,New Hampshire,Black or African American,2007,2007,18115
,New Hampshire,Black or African American,2008,2008,18948
,New Hampshire,Black or African American,2009,2009,19530
,New Hampshire,Black or African American,2010,2010,20174
,New Hampshire,Black or African American,2011,2011,21034
,New Hampshire,Black or African American,2012,2012,22030
,New Hampshire,Black or African American,2013,2013,22723
,New Hampshire,Black or African American,2014,2014,23528
,New Hampshire,Black or African American,2015,2015,24545
,New Hampshire,Black or African American,2016,2016,25912
,New Hampshire,Black or African American,2017,2017,27014
